id,words,value
1600,sorprese,0.4100754
1600,sorprese,-0.3756455
1600,sorprese,-0.2656380
1601,fare,0.1700394
1601,inchino,0
1601,lanzillotta,0
1601,liberista,0
1601,liberisti,0
1601,ora,0.0270589
1601,pd,0
1601,pd,0
1601,peggio,-1.0257900
1601,rientrarci,0
1601,so,0.3374400
1601,te,0
1601,uscire,0.5620907
1602,arriverà,0.2500000
1602,bisogno,0.0000000
1602,bisogno,0.0020139
1602,ce,0
1602,foto,0
1602,insieme,-0.0127073
1602,jenna,0
1602,momento,1.0535080
1602,peter,0
1602,preoccupateviriserviamo,0
1602,quando,0
1602,tweet,0
1603,def,0
1603,dm,0
1603,nn,-1.2186080
1603,ok,0
1603,piaccio,1.8137760
1603,pregooo,0
1603,solo,-0.1194989
1603,vita,0.3356392
1604,gaby,0
1604,ingenuas,0
1604,italia,0
1604,sao,0
1604,tao,0
1605,comprende,1.2026596
1605,fatto,-0.0908829
1605,fatto,0.1788579
1605,motivi,-0.2997223
1605,rabbia,-0.1382743
1605,trasforma,0.8042913
1605,vergogna,-0.2605014
1605,vergogna,-1.0951060
1605,veri,0.1934505
1606,essere,0.1491227
1606,italiani,0
1606,italiani,0
1606,orgogliosi,0.3486938
1606,schifiamo,-2.3494450
1606,stranieri,-0.3145080
1606,tranne,0
1606,vergognamo,0
1607,fatto,0.1788579
1607,fatto,-0.0908829
1607,italia,0
1607,necessarie,0.9799474
1607,renzi,0
1607,riforme,0.3880491
1607,schaeuble,0
1608,basta,0
1608,bisogna,0.0000000
1608,bisogna,0.2297839
1608,cosa,-0.1283872
1608,daaaai,0
1608,dare,-0.0024156
1608,esista,0
1608,fare,0.1700394
1608,figa,-0.3686745
1608,morti,-1.4747960
1608,morti,-1.0585230
1608,morti,-1.0658450
1608,morti,-0.7735361
1608,tempo,0.5431886
1608,tempo,0.5431886
1608,triste,-1.4359420
1609,avvocati,1.1422042
1609,ferie,-1.1548940
1609,fine,-0.7276059
1609,giudici,0.0000000
1609,taglio,0.2844944
1609,taglio,0.3147598
1609,vale,0.2853022
1610,anima,-0.0318650
1610,anima,0.5523258
1610,bisogno,0.0000000
1610,bisogno,0.0020139
1610,chiedo,0.2196944
1610,dammi,-0.0041516
1610,fottuta,0.8571993
1610,opportunitá,0
1610,perchè,0
1610,te,0
1610,tutta,0.4795682
1610,vita,0.3356392
1610,x,0
1611,cibo,0
1611,controllato,1.3761219
1611,controllato,1.2506686
1611,orticello,0
1611,preso,0.2240692
1611,raccolto,0.4142966
1611,raccolto,1.2007580
1612,abbracciarli,0.7610112
1612,vorremmo,0.3867545
1613,fllbck,0
1614,addormentato,0
1614,ahah,0
1614,beccare,-0.9580089
1614,fatto,0.1788579
1614,fatto,-0.0908829
1614,hahah,0
1614,ridere,0.0000000
1614,seunghoon,0
1614,staff,0
1614,vedere,0.1981064
1614,voluto,0.2836695
1614,voluto,1.4774350
1615,ciò,0
1615,ingenua,0.5111464
1615,invece,0
1615,letto,0.5079233
1615,letto,-0.1269808
1615,libri,-0.2914397
1615,no,-0.7562506
1615,pensavo,0.2303483
1615,solo,-0.1194989
1615,storia,-0.6289594
1615,volta,1.1151720
1615,volta,0.4007650
1616,frutti,-0.4008495
1617,calcio,0.0000000
1617,dicono,0.4833679
1617,dovrei,-1.9526240
1617,fare,0.1700394
1617,fare,0.1700394
1617,guardaci,0
1617,guardaci,0
1617,malata,-0.0993805
1617,partite,-0.5968916
1617,posso,0.2066354
1617,posso,0.2066354
1617,so,0.3374400
1617,studiare,0.6050365
1618,cerca,0
1618,classe,0.5624728
1618,dolcezza,1.1277660
1618,donna,0.4659911
1618,link,0
1618,roma,0
1618,uomo,0.2192142
1619,astori,0
1619,juve,0
1619,rispondere,-0.4963631
1619,roma,0
1619,tenevamo,0.5956489
1620,azzooo,0
1620,presidente,0
1620,pure,0.6502632
1620,repubblica,0
1620,stadio,0
1621,festa,0.2090846
1622,fiori,0.5324102
1622,parco,0
1622,seri,0.1515744
1622,tavolo,0
1623,annunci,0
1623,condividere,0.3314721
1623,gratuitamente,0.4155324
1623,italia,0
1623,mygenoo,0
1623,primo,-0.0104580
1623,pubblicare,0
1623,social,0
1624,orgoglio,1.1916730
1624,qui,0
1625,amici,0.2144977
1625,andando,0.3792437
1625,bar,0
1625,fin,0
1625,forte,0.1685423
1625,inizia,0
1625,nevicare,0
1625,nevicato,0
1625,ora,0.0270589
1625,ora,0.0270589
1625,pochissimo,-0.4085567
1625,pochissimo,-1.1333010
1625,scommettiamo,0
1626,amore,0.9313507
1626,difendeva,-2.4160365
1626,gabriele,0.4100705
1627,hahahahhahahahaha,0
1627,ora,0.0270589
1627,studio,0.0697708
1627,studio,0.5671693
1627,svuota,0
1628,niruana,0
1628,ricerca,0
1629,by,0
1629,fatto,0.1788579
1629,fatto,-0.0908829
1629,harry,0
1629,harrystringimi,0
1629,letteralmente,0
1629,perdere,-0.8877253
1629,testa,0.6959988
1629,testa,0.1935327
1630,amore,0.9313507
1630,cita,0
1630,magconfoto,0
1630,matt,0
1630,old,0
1630,preferita,2.1895640
1630,preferita,0.7856257
1630,rispondi,-0.5389034
1631,difficile,-1.6951897
1631,é,0.1256011
1631,é,0.1256011
1631,finita,0.8936866
1631,no,-0.7562506
1631,sento,-0.0127714
1631,senza,0
1631,te,0
1631,vita,0.3356392
1632,metteresti,-0.3828810
1632,modograzie,0
1632,piace,0.9509158
1632,qualsiasi,-0.2457676
1632,qui,0
1632,ricambio,0
1633,affidarmi,0
1633,altro,-0.8486783
1633,chat,0
1633,chiedo,0.2196944
1633,dopo,0.1599842
1633,lascerò,-0.1527778
1633,michael,0
1633,nient,0
1633,posso,0.2066354
1633,prego,0.2849134
1633,sempre,-0.0971269
1633,solo,-0.1194989
1633,stare,0.2219952
1633,te,0
1634,anteprima,0
1634,carlo,0
1634,conti,0.5825607
1634,conti,0.2152942
1634,conti,0.9662987
1634,dice,0.3762959
1634,minuti,0
1634,preferito,1.9444230
1634,preferito,0.6976679
1634,scossa,-1.1952870
1634,scossa,-0.8611010
1634,va_bene,0.0000000
1635,bene,0.5374784
1635,compito,2.2139799
1635,fatto,-0.0908829
1635,fatto,0.1788579
1635,latino,0
1635,oggi,0.2300098
1635,speriamo,0.0289376
1636,accordo,-0.1008689
1636,ampio,0.2104853
1636,azioni,-0.0947085
1636,d,0
1636,dopo,0.1599842
1636,giudicano,0
1636,lasso,-2.1654200
1636,modo,0.7535947
1636,politici,0.2699304
1636,serio,0.1292538
1636,tempo,0.5431886
1637,giovanile,0
1637,programma,0
1637,settimana,0
1637,settore,0
1638,cattiva,-1.7282713
1638,fatto,0.1788579
1638,fatto,-0.0908829
1639,conferenza,0
1639,follow,0
1639,stampa,-0.5418907
1640,amici,0.2144977
1640,amoroso,2.7084000
1640,caos,-0.7126838
1640,crea,0
1640,gossip,-0.4082485
1640,scuola,-0.2930168
1640,triangolo,0
1640,tv,0
1641,amp,0
1641,gnocchetti,0
1641,pepe,0
1641,provola,0
1641,radicchio,0
1641,sale,0.9543543
1642,alessandro,0
1642,confronti,-0.5435335
1642,confronti,-0.3022405
1642,malattia_mentale,0.1722166
1643,cek,0
1643,de,0
1643,digandeng,0
1643,ghazali,0
1643,italia,0
1643,marelle,0
1643,mentari,0
1643,mesra,0
1643,sebulan,0
1644,grazie,0.0873786
1644,grazie,0.6171325
1644,guardato,0.6661204
1644,primi,-0.5619223
1644,primi,-0.0133791
1644,stato,0.1613510
1644,stato,0.1454871
1644,stato,0.2198772
1645,eccepita,0
1645,essere,0.1491227
1645,inammissibilità,-0.6004646
1645,interessato,1.1413730
1645,interessato,1.3499990
1645,prima,0.1584426
1645,prima,-0.0075449
1645,prova,0.2422797
1645,prova,1.0007430
1645,può,0.1054688
1645,solo,-0.1194989
1645,testimoniale,0
1646,scandita,1.2404300
1646,vita,0.3356392
1647,ancora,-0.1261360
1647,davvero,0.8716076
1647,poco,-0.6277723
1648,d,0
1648,esce,0.6130586
1648,estratto,-0.4378229
1648,for,0
1648,fra,0
1648,fun,0
1648,giorno,0.1882414
1648,giri,0
1648,guardate,0.5233059
1648,just,0
1648,live,0
1648,primo,-0.0104580
1648,qualche,-0.2231715
1648,sanremo,0
1648,tanto,-0.1963891
1648,va_bene,0.0000000
1648,va_bene,0.0000000
1648,video,0
1649,buongiornooooo,0
1649,carica,-1.9661771
1649,carica,0.0378671
1649,do,-0.0026965
1650,cibo,0
1650,controllato,1.3761219
1650,controllato,1.2506686
1650,orticello,0
1650,preso,0.2240692
1650,raccolto,0.4142966
1650,raccolto,1.2007580
1651,cadavere,0
1651,fine,-0.7276059
1651,messo,-0.1689020
1651,sposa,0
1652,bellezza,1.1678899
1652,buongiorno,0
1652,bustino,0
1652,complimenti,1.8189432
1652,complimenti,0.8467494
1652,super,0
1653,agenzia,0
1653,agi,-1.6149406
1653,crollano,-0.7871406
1653,giornalistica,0
1653,istat,0
1653,italia,0
1653,italia,0
1653,nascite,0
1653,numero,-0.8277858
1653,residenti,0
1653,sale,0.9543543
1653,stranieri,-0.3145080
1654,arriva,0.5061237
1654,colpo,-0.1031767
1654,davvero,0.8716076
1654,gran,0
1654,zappacosta,0
1655,bff,0
1655,compresi,1.1002406
1655,culo,0
1655,fino,0
1655,giù,-0.1201456
1655,me,0
1655,obv,0
1655,otp,0
1655,poi,0.4417840
1655,simpatici,1.4404790
1655,vip,0
1656,complimenti,0.8467494
1656,complimenti,1.8189432
1656,nuovi,0.7218502
1656,occhiali,-0.7611262
1656,particolare,-0.5107342
1657,anagni,0
1657,ferito,-2.0876730
1657,ferito,-1.7591780
1657,nessun,0
1657,ribaltato,0
1657,scuolabus,0
1658,altro,-0.8486783
1658,lacrima,-0.4561396
1658,scuola,-0.2930168
1659,dio,0
1659,odio,-1.4781930
1659,odio,-0.4844803
1660,capirei,1.5329361
1660,cosa,-0.1283872
1660,fare,0.1700394
1660,harry,0
1660,interessa,0.9304702
1660,libera,0.8479045
1660,libera,0.7113588
1660,mai,-0.7627831
1660,offeso,-1.2052180
1660,offeso,-2.0045900
1660,te,0
1660,veramente,0.4014901
1660,vita,0.3356392
1660,vuole,0.8110613
1660,vuole,0.1946560
1661,briga,-1.2048365
1661,tutta,0.4795682
1661,vita,0.3356392
1662,andare,0.2415725
1662,casa,0
1662,domani,-0.2185492
1662,dovrei,-1.9526240
1662,fa,0.1616711
1662,mamma,1.7142530
1662,poi,0.4417840
1662,scuola,-0.2930168
1662,stare,0.2219952
1663,beltà,0.2500000
1663,fida,0
1663,rosso,-0.8176082
1663,troppo,-0.2057953
1663,veste,-0.8159361
1663,veste,-0.7832986
1664,ecco,0
1664,me,0
1664,succede,-0.9063301
1665,aperto,-0.3918488
1665,buongiorno,0
1665,concorso,0.6850054
1665,frase,0
1665,patetica,0
1665,s,0
1665,scrivi,0
1665,ufficialmente,0
1665,valentino,0
1666,bene,0.5374784
1666,contenti,0.1052355
1666,contenti,1.7526724
1666,cosa,-0.1283872
1666,costituzionale,0
1666,dare,-0.0024156
1666,enni,0
1666,figli,0.2393604
1666,mangiare,0
1666,ora,0.0270589
1666,riforma,0.3269558
1666,sappiamo,0.5259649
1667,casella,0
1667,fermo,-0.8169580
1667,fermo,-0.3373552
1667,fortuna,0.3060208
1667,giro,0
1667,perdi,-1.1064200
1667,pure,0.6502632
1667,quadrante,0.5793926
1667,ruota,-1.2227370
1668,dovete,-1.7273520
1668,scusami,0
1668,soffrire,-1.6579330
1669,cosa,-0.1283872
1669,dimostrare,1.3897366
1669,gente,0
1669,purtroppo,-1.9203200
1669,purtroppo,-1.9203200
1669,qualunque,-0.2919910
1669,quindi,0
1669,scrive,0
1669,smartphone,0
1669,solo,-0.1194989
1669,va_bene,0.0000000
1669,x,0
1670,direzione,0
1670,felice,1.5354530
1670,grande,0.3005349
1670,mila,0
1670,orgogliosa,0.3573703
1670,parte,-1.2946700
1670,pd,0
1671,app,0
1671,bea,0
1671,scarica,-0.7814088
1671,scarica,-1.0744370
1671,serie,0.1041888
1671,serie,0.2432968
1671,set,0.3742527
1671,sguardo,0.0378812
1671,vinci,0.3469638
1672,comici,0
1672,serata,0
1673,ancora,-0.1261360
1673,canta,0
1673,prego,0.2849134
1673,ritorna,0
1674,congrats,0
1674,convinto,0.1437696
1674,convinto,0.3369814
1674,lodi,3.2765150
1674,lodi,3.2765150
1674,lodi,3.2765150
1675,contano,0.2714494
1675,nulla,0.0079093
1675,nulla,0.0000000
1675,orchestra,0
1675,pagate,0
1675,potete,0.2420360
1675,solo,-0.1194989
1675,stipendio,0
1675,votare,0
1675,voti,0.2214024
1676,copenhagen,0
1676,feriti,-1.9282620
1676,feriti,-1.6248500
1676,sinagoga,0
1676,sparatoria,0
1676,terrorismo,-1.0934580
1677,buongiorno,0
1677,connessione,-0.4340641
1677,fare,0.1700394
1677,lentissima,0
1677,mega,0
1677,può,0.1054688
1677,qualcosa,0
1677,va,0.2143860
1677,vedendo,0.3592188
1677,viaggio,0
1678,belen,0
1678,fare,0.1700394
1678,figlio,0.2522638
1678,fortuna,0.3060208
1678,importante,0.7799954
1678,importante,1.5776380
1678,minimo,-0.3033277
1678,molto,0.1629193
1678,ogni,0
1678,posteri,0
1678,sviluppo,0.3907257
1678,video,0
1679,cannella,0
1679,chiodi,0
1679,garofano,0
1679,manca,-0.2754837
1679,vino,0
1680,dolce,1.2012760
1680,febbraio,0
1680,giorno,0.1882414
1680,ieri,0
1680,inventore,0
1680,lasciato,-0.3704304
1680,lasciato,-0.3704304
1680,nutella,0
1681,favore,0.3966569
1682,cita,0
1682,ecc,0
1682,ecc,0
1682,macchina,0
1682,noia,-0.8994527
1682,nonno,0
1682,nuova,0.2367979
1682,nuova,0.6244347
1682,prende,0.2421302
1682,pubblicità,0
1682,rispondi,-0.5389034
1682,stupida,0.0196543
1682,viagra,0
1683,app,0
1683,bea,0
1683,scarica,-0.7814088
1683,scarica,-1.0744370
1683,serie,0.1041888
1683,serie,0.2432968
1683,set,0.3742527
1683,vinci,0.3469638
1684,amico,0.2679074
1684,ce,0
1684,d,0
1684,fino,0
1684,notte,-0.2450978
1684,ora,0.0270589
1684,proprio,0.2885740
1684,sparato,0.3824058
1685,aggiungere,0
1685,me,0
1685,please,0
1685,puoi,0.2186308
1686,permettetemi,1.6409370
1686,preview,0
1686,ricordarvi,0
1687,costante,0.5648431
1687,costante,-0.3862298
1687,fine,-0.7276059
1687,lotta,-0.3497526
1687,microfono,0
1687,microfono,0
1687,professori,0
1687,sempre,-0.0971269
1687,universitari,0
1687,vince,0.2769129
1688,ancora,-0.1261360
1688,brenda,0
1688,buongiorno,0
1688,ragazzino,0.7328785
1688,vecchietto,0
1689,arriva,0.5061237
1689,bonazzoli,0
1689,cup,0
1689,fatto,0.1788579
1689,fatto,-0.0908829
1689,già,-0.0130676
1689,gol,0.2730818
1689,inter,0
1689,mancini,0
1689,verona,0
1689,viareggio,0
1690,ascoltare,0
1690,bene,0.5374784
1690,bisogno,0.0020139
1690,bisogno,0.0000000
1690,brunetta,0
1690,così,0.4771842
1690,grillo,-0.5830941
1690,italia,0
1690,renzi,0
1690,riforme,0.3880491
1690,salvini,0
1690,va,0.2143860
1690,vendola,0
1691,cantante,0
1691,essere,0.1491227
1691,illusevabbè,0
1691,oltre,0
1691,perfetto,1.1482340
1691,tatuatore,0
1692,carli,0
1692,cher,0
1692,cita,0
1692,cleo,0
1692,de,0
1692,favij,0
1692,jalissa,0
1692,muriel,0
1692,rispondi,-0.5389034
1692,segui,0
1692,sofia,0
1692,youtubers,0
1693,allora,0
1693,attaccare,0.3542434
1693,cosa,-0.1283872
1693,dopo,0.1599842
1693,dopo,0.1599842
1693,fare,0.1700394
1693,meglio,1.4075560
1693,oggi,0.2300098
1693,pensarlo,0.3427532
1693,prima,0.1584426
1693,prima,-0.0075449
1693,stato,0.1613510
1693,stato,0.2198772
1693,stato,0.1454871
1694,casa,0
1694,delinquenti,-0.7372305
1694,dure,-2.4681920
1694,fuori,0
1694,legge,0.4537640
1694,legge,0.2268820
1694,mandarli,0.4479760
1694,subito,-0.7093475
1694,totale,-0.3063157
1694,vive,0.3133487
1694,vive,0.0369943
1695,attack,0
1695,brook,0
1695,cantata,0
1695,dissonanti,-1.5938776
1695,dissonanti,1.2751021
1695,dissonanti,-3.1877552
1695,flying,0
1695,matt,0
1695,nenie,0
1695,rachel,0
1695,saucer,0
1695,stavolta,0
1695,suonata,1.0722430
1696,arma,0
1696,carabinieri,0
1696,farsi,0.3368515
1696,giovani,-0.1041645
1696,insegnano,1.6680710
1696,maicol,0
1696,pistolino,0
1696,sottrarre,-0.9504594
1696,stretto,0.6244184
1696,stretto,0.6717584
1696,tieni,0.3916122
1697,anima,0.5523258
1697,anima,-0.0318650
1697,cose,-0.1806860
1697,cose,-0.4014774
1697,dire,0.3487624
1697,gia,0
1697,giovane,0
1697,pensato,0.2208345
1697,rinnova,1.3013570
1697,riuscire,0.3247899
1697,spirito,0.3982284
1697,vita,0.3356392
1698,apre,0
1698,corriere,0
1698,fastidi,-0.1492571
1698,milan,0
1698,miliardo,0
1698,sera,0
1699,app,0
1699,festa,0.2090846
1699,qui,0
1699,scarica,-0.7814088
1699,scarica,-1.0744370
1699,serie,0.1041888
1699,serie,0.2432968
1699,set,0.3742527
1699,vinci,0.3469638
1700,accidenti,-1.7425097
1700,accidenti,0.0000000
1700,ancora,-0.1261360
1700,emozioni,1.6016920
1700,emozioni,1.5485550
1700,emozioni,-0.0497636
1700,piangere,-0.9829238
1700,sensibilità,-0.1014257
1701,aiuta,0.5361075
1701,citate,0
1701,discostano,0
1701,essere,0.1491227
1701,fare,0.1700394
1701,fatidico,0
1701,libro,-0.2654947
1701,male,-1.0616390
1701,male,-0.8031169
1701,offese,-0.8673094
1701,offese,-1.1643940
1701,offese,-1.9366890
1701,quel,-0.2137914
1701,santarelle,0
1701,solo,-0.1194989
1701,tanto,-0.1963891
1702,cosa,-0.1283872
1702,hahaha,0
1702,odiano,-2.2916520
1702,simone,0
1703,accusa,-0.4094650
1703,ancora,-0.1261360
1703,carburante,1.7505550
1703,paghiamo,0
1704,amore,0.9313507
1704,bambino,0.4307373
1704,voglio,0.2077409
1705,altri,-0.8753048
1705,arrogante,2.6991054
1705,bisognerebbe,0.0000000
1705,chiederlo,0.3842127
1705,furbi,1.6384850
1705,poi,0.4417840
1705,vota,0
1705,votano,0
1705,xchè,0
1706,aspettocinderella,0
1706,blue,0
1706,boh,0
1706,dopo,0.1599842
1706,green,0
1706,green,0
1706,hg,0
1706,mockinjay,0
1706,perfect,0
1706,poi,0.4417840
1706,pt,0
1706,red,0
1706,ricercaa,0
1706,sfumature,-0.1734401
1706,storypitch,0
1706,trilogia,0
1707,epatite,-2.6460760
1707,italia,0
1707,nemmeno,0.2495678
1707,partita,-0.5085923
1707,ritardi,-0.6504282
1707,ritardi,-0.4269687
1707,sicilia,0
1707,tutta,0.4795682
1708,app,0
1708,leo,0
1708,regista,0
1708,scarica,-0.7814088
1708,scarica,-1.0744370
1708,serie,0.1041888
1708,serie,0.2432968
1708,set,0.3742527
1708,vale,0.2853022
1708,vinci,0.3469638
1709,bene,0.5374784
1710,fine,-0.7276059
1710,monarchia,-0.3543745
1710,perchè,0
1710,ricorda,0
1710,solo,-0.1194989
1711,capite,0.9320890
1711,cinese,0
1711,dovevate,-2.6204760
1711,farvi,0.4120611
1711,idea,-0.5149957
1711,idea,0.2255174
1711,lavoro,-0.5771407
1711,lavoro,0.2492198
1711,male,-0.8031169
1711,male,-1.0616390
1711,ora,0.0270589
1711,rapina,-0.8067728
1711,rapina,-1.6255750
1711,risparmia,0.4605141
1711,salute,0.9699509
1711,vedere,0.1981064
1712,amore,0.9313507
1712,bene,0.5374784
1712,criminale,-0.6782786
1712,dare,-0.0024156
1712,dovrei,-1.9526240
1712,già,-0.0130676
1712,lasciati,-0.4543236
1712,madre,0
1712,puntata,0
1712,ragione,0.2694654
1712,vedeva,0.3950679
1713,assemblea,0
1713,istituzionale,0
1713,lavoratori,-0.2802251
1714,andare,0.2415725
1714,doumbia,0
1714,europa,0
1714,fischi,-1.3583330
1714,florenzi,0
1714,league,0
1714,lontano,-0.2899458
1714,merita,1.4263080
1714,no,-0.7562506
1714,parla,-0.1879033
1714,roma,0
1714,squadra,0.2649990
1714,vogliamo,0.2505876
1715,app,0
1715,danze,-0.7471536
1715,danze,-0.4981024
1715,scarica,-0.7814088
1715,scarica,-1.0744370
1715,serie,0.1041888
1715,serie,0.2432968
1715,set,0.3742527
1715,sfrenate,-1.3110670
1715,vinci,0.3469638
1716,chiudo,0.3854453
1716,dentro,0
1716,dolce,1.2012760
1716,leiil,0
1716,nasce,0
1716,occhi,0.4489678
1716,occhi,0.9627321
1716,pelle,0
1716,penso,0.1763249
1716,portando,0.1745224
1716,profumo,0.6957464
1716,sole,-0.2555855
1716,sole,0.4830425
1716,suae,0
1716,voce,0.5290572
1717,animali,-0.8554020
1717,animali,-0.8977798
1717,animali,0.5763524
1717,anno,0
1717,capra,-0.4264375
1717,importante,1.5776380
1717,importante,0.7799954
1717,inizia,0
1717,secondo,0
1717,valorizzare,1.3419510
1718,autobus,0
1718,automobili,0
1718,camion,0.8220288
1718,fabbrica,-0.8012962
1718,furgoni,0
1718,indotto,0
1718,maddai,0
1718,stessa,0.0981876
1718,stoffa,0
1718,userà,0
1719,budget,0
1719,ca,0
1719,cose,-0.1806860
1719,cose,-0.4014774
1719,dipendenti,-0.6760402
1719,fare,0.1700394
1719,importanti,0.9400283
1719,importanti,1.9013240
1719,mila,0
1719,mld,0
1719,pubblicati,0
1719,stati,0.3115328
1719,stati,0.2286101
1719,stati,0.2061333
1720,logan,0
1721,aperto,-0.3918488
1721,arese,0
1721,lainate,0
1721,nuovo,0.5390345
1721,svincolo,1.1768500
1722,fa,0.1616711
1722,minuti,0
1722,pochi,-0.7313879
1722,pochi,-0.7847216
1723,ahahaha,0
1723,capì,0.3468750
1723,ciao,0
1723,così,0.4771842
1723,difficile,-1.6951897
1723,foto,0
1723,puoi,0.2186308
1723,scrivere,0
1724,caga,0
1724,caghi,0
1724,eh,0
1724,hahaha,0
1724,magari,0
1724,me,0
1724,offendo,-1.4545820
1724,picchio,0
1724,rorj,0
1725,cita,0
1725,essere,0.1491227
1725,fotografare,0
1725,fotografate,0
1725,quin,0
1725,rispondi,-0.5389034
1726,cosa,-0.1283872
1726,cura,-0.1486066
1726,cura,-0.0699325
1726,dopo,0.1599842
1726,ecco,0
1726,grecia,0
1726,resta,0
1726,troika,0
1727,app,0
1727,braccialettilive,0
1727,scarica,-0.7814088
1727,scarica,-1.0744370
1727,scene,-0.4957950
1727,serie,0.1041888
1727,serie,0.2432968
1727,set,0.3742527
1727,vinci,0.3469638
1728,amore,0.9313507
1728,bisogno,0.0000000
1728,bisogno,0.0020139
1728,momento,1.0535080
1729,datangla,0
1729,fare,0.1700394
1729,fourian,0
1729,nanti,0
1730,amicizia,0.2364368
1730,cose,-0.4014774
1730,cose,-0.1806860
1730,dire,0.3487624
1730,fare,0.1700394
1730,indietro,0
1730,invece,0
1730,lì,0
1730,mandato,0.3050172
1730,me,0
1730,poi,0.4417840
1730,progressi,1.0545970
1730,puttane,0.3988342
1730,puttane,-0.6803643
1730,tornata,1.4487700
1730,venute,0.9697390
1731,basta,0
1731,cata,0
1731,misteri,0.8762111
1731,sfera,0
1731,tramite,0
1732,app,0
1732,carlo,0
1732,esposti,0.4170413
1732,scarica,-0.7814088
1732,scarica,-1.0744370
1732,serie,0.1041888
1732,serie,0.2432968
1732,set,0.3742527
1732,vinci,0.3469638
1733,attivate,0
1733,chat,0
1733,dm,0
1733,fa,0.1616711
1733,follow,0
1733,frassy,0
1733,gruppi,-0.3436972
1733,notifiche,0
1733,perchè,0
1733,sempre,-0.0971269
1733,tricks,0
1734,aboliti,0
1734,avviso,-1.0934944
1734,avviso,-1.4254481
1734,bene,0.5374784
1734,cococo,0
1734,leggete,0.6755979
1734,naviganti,0
1734,norme,0.7376408
1734,stati,0.3115328
1734,stati,0.2061333
1734,stati,0.2286101
1735,bacchioni,0
1735,bellissima,1.7361316
1735,carola,0
1735,esperienza,0
1735,fatto,0.1788579
1735,fatto,-0.0908829
1735,iif,0
1735,modella,0
1735,novembre,0
1735,nuovo,0.5390345
1735,post,0
1735,stata,0.2126025
1735,stata,0.1916996
1736,fare,0.1700394
1736,qualcosa,0
1736,va,0.2143860
1737,arte,0.5589142
1737,d,0
1737,g,0
1737,industriale,0.3512135
1737,italia,0
1737,milano,0
1737,museo,0
1737,rossi,-0.8444766
1738,bar,0
1738,dicevo,0.7953166
1738,festa,0.2090846
1738,giravano,0
1738,ladri,-0.4826015
1738,nero,-0.6262265
1738,quando,0
1738,segretario,0
1738,soldi,0
1738,unità,0.3718004
1739,amare,1.8372828
1739,amare,-1.2673576
1739,etero,0.7125911
1739,persone,0
1739,sanno,0.4677985
1739,vale,0.2853022
1740,bisogno,0.0000000
1740,bisogno,0.0020139
1740,devo,-1.4327537
1740,stessa,0.0981876
1740,vincerla,0.4730336
1740,vita,0.3356392
1741,bassa,-1.0817921
1741,bassa,-0.6619922
1741,cielo,0.0000000
1742,aggiungere,0
1742,fin,0
1742,ora,0.0270589
1742,prego,0.2849134
1742,puoi,0.2186308
1742,rt,0
1743,cita,0
1743,panda,0
1743,piercing,0
1743,qualche,-0.2231715
1743,rispondi,-0.5389034
1743,vorrei,0.2311568
1743,vorresti,0.3685590
1744,fare,0.1700394
1744,felice,1.5354530
1744,louis,0
1744,me,0
1745,augurarti,0
1745,bisogno,0.0020139
1745,bisogno,0.0000000
1745,buona_fortuna,0.2500000
1745,solo,-0.1194989
1745,vita,0.3356392
1745,volevo,0.2798160
1745,volte,1.2325150
1745,volte,0.4429350
1746,adulto,-0.4208877
1746,cane,-1.5287239
1746,cinofilo,0
1746,concluso,0.0000000
1746,educatore,0
1746,lavoro,-0.5771407
1746,lavoro,0.2492198
1746,oggi,0.2300098
1746,sessione,0
1746,vale,0.2853022
1747,capisco,0.7637895
1747,conto,0.8301341
1747,conto,0.1849563
1747,cosa,-0.1283872
1747,cosi,0.5812848
1747,èstatapremiatauna,0
1747,persona,0
1747,rendi,0.7954500
1747,sanremo,0
1747,sbraitava,1.1585910
1747,tratta,-0.2891775
1747,ultimo,-0.4556618
1747,vinto,0.2658100
1747,vinto,-0.8925966
1747,xchè,0
1748,causa,0.0725761
1748,cellulare,0
1748,guida,0.3098117
1748,incidenti,-2.5498340
1748,incidenti,-2.2424070
1748,prima,0.1584426
1748,prima,-0.0075449
1748,record,0.8454974
1748,scontri,-0.1278248
1748,sms,0
1748,tgcom,0
1749,app,0
1749,cris,0
1749,regista,0
1749,scarica,-0.7814088
1749,scarica,-1.0744370
1749,serie,0.1041888
1749,serie,0.2432968
1749,set,0.3742527
1749,toni,-0.3210286
1749,vinci,0.3469638
1750,certa,-0.3169141
1750,certa,0.0000000
1750,cosa,-0.1283872
1750,fatto,-0.0908829
1750,fatto,0.1788579
1750,mai,-0.7627831
1750,ospedale,0.6479081
1750,posto,0.2319493
1750,tornare,1.0717110
1750,triste,-1.4359420
1750,ultimo,-0.4556618
1750,voluta,2.0095670
1750,voluta,0.3858395
1751,anni,0
1751,awards,0
1751,choice,0
1751,direction,0
1751,kids,0
1751,nickelodeon,0
1751,one,0
1751,premi,1.4929090
1751,premi,1.4929090
1752,ancora,-0.1261360
1752,boh,0
1752,buon,0
1752,cara,0.7690953
1752,cara,0.2791921
1752,chiedo,0.2196944
1752,me,0
1752,pomeriggio,0
1753,giornata,0
1753,oggi,0.2300098
1753,sorpresa,0.3362454
1753,sorpresa,-0.2178125
1753,sorpresa,-0.3080143
1754,città,0
1754,femminile,0
1754,giro,0
1754,impazziti,0
1754,milano,0
